number,temperature,rainfall,humidity,apple_yeild 
2872,40.00,72.00,23.00,37.9
2873,24.00,30.00,39.00,32.7
2874,21.00,22.00,79.00,50.2
2875,46.00,41.00,48.00,46.0
2876,92.00,42.00,46.00,59.0
2877,92.00,41.00,26.00,48.8
2878,51.00,52.00,45.00,48.2
2879,100.00,90.00,23.00,59.5
2880,48.00,75.00,93.00,75.9
2881,89.00,48.00,97.00,84.8
2882,59.00,75.00,56.00,60.7
2883,90.00,72.00,22.00,52.4
2884,23.00,71.00,44.00,43.1
2885,70.00,72.00,63.00,66.9
2886,27.00,69.00,92.00,67.9
2887,32.00,72.00,98.00,73.0
2888,45.00,88.00,84.00,73.1
2889,76.00,21.00,97.00,75.5
2890,46.00,52.00,32.00,40.2
2891,90.00,46.00,41.00,56.7
2892,74.00,24.00,83.00,68.5
2893,81.00,72.00,72.00,74.7
2894,95.00,73.00,57.00,71.6
2895,28.00,67.00,47.00,45.3
2896,27.00,32.00,24.00,26.5
2897,44.00,76.00,96.00,76.4
2898,35.00,52.00,71.00,56.4
2899,32.00,63.00,86.00,65.2
2900,35.00,52.00,66.00,53.9
2901,23.00,47.00,93.00,62.8
2902,54.00,30.00,51.00,47.7
2903,63.00,40.00,51.00,52.4
2904,28.00,43.00,61.00,47.5
2905,67.00,43.00,85.00,71.19999999999999
2906,62.00,38.00,80.00,66.2
2907,32.00,50.00,89.00,64.1
2908,95.00,82.00,70.00,79.9
2909,79.00,83.00,42.00,61.3
2910,22.00,57.00,86.00,61.0
2911,23.00,66.00,86.00,63.1
2912,33.00,41.00,59.00,47.6
2913,93.00,34.00,83.00,76.2
2914,46.00,32.00,54.00,47.2
2915,48.00,26.00,87.00,63.099999999999994
2916,65.00,49.00,75.00,66.8
2917,65.00,80.00,80.00,75.5
2918,48.00,86.00,56.00,59.599999999999994
2919,61.00,52.00,37.00,47.2
2920,72.00,79.00,75.00,74.9
2921,94.00,65.00,36.00,59.2
2922,71.00,23.00,54.00,52.900000000000006
2923,33.00,77.00,77.00,63.8
2924,28.00,58.00,72.00,56.0
2925,49.00,80.00,31.00,46.2
2926,96.00,81.00,74.00,82.0
2927,32.00,44.00,100.00,68.4
2928,63.00,88.00,43.00,58.0
2929,40.00,68.00,70.00,60.6
2930,94.00,55.00,21.00,49.7
2931,95.00,77.00,61.00,74.4
2932,75.00,70.00,69.00,71.0
2933,23.00,35.00,94.00,60.9
2934,66.00,52.00,40.00,50.2
2935,88.00,87.00,91.00,89.3
2936,28.00,40.00,98.00,65.4
2937,73.00,21.00,30.00,41.099999999999994
2938,88.00,59.00,63.00,69.7
2939,62.00,88.00,39.00,55.7
2940,23.00,86.00,59.00,53.599999999999994
2941,37.00,71.00,25.00,37.8
2942,41.00,20.00,41.00,36.8
2943,30.00,26.00,82.00,55.2
2944,48.00,88.00,33.00,48.5
2945,58.00,70.00,57.00,59.9
2946,76.00,31.00,84.00,71.0
2947,94.00,73.00,92.00,88.8
2948,69.00,43.00,72.00,65.3
2949,87.00,71.00,92.00,86.3
2950,68.00,56.00,45.00,54.1
2951,72.00,81.00,37.00,56.3
2952,23.00,44.00,96.00,63.7
2953,54.00,20.00,67.00,53.7
2954,78.00,50.00,43.00,54.9
2955,69.00,20.00,99.00,74.2
2956,80.00,64.00,39.00,56.3
2957,35.00,34.00,54.00,44.3
2958,24.00,43.00,82.00,56.8
2959,33.00,98.00,46.00,52.5
2960,97.00,69.00,88.00,86.9
2961,92.00,73.00,38.00,61.2
2962,83.00,76.00,74.00,77.1
2963,87.00,31.00,20.00,42.3
2964,96.00,77.00,30.00,59.199999999999996
2965,96.00,96.00,25.00,60.5
2966,85.00,81.00,55.00,69.2
2967,20.00,33.00,49.00,37.1
2968,46.00,70.00,31.00,43.3
2969,42.00,25.00,55.00,45.1
2970,59.00,40.00,89.00,70.2
2971,51.00,25.00,65.00,52.8
2972,57.00,81.00,20.00,43.3
2973,37.00,35.00,93.00,64.6
2974,90.00,70.00,82.00,82.0
2975,78.00,22.00,44.00,49.8
2976,93.00,99.00,74.00,84.7
2977,70.00,22.00,52.00,51.4
2978,45.00,84.00,88.00,74.3
2979,30.00,35.00,56.00,44.0
2980,56.00,85.00,90.00,78.8
2981,27.00,79.00,27.00,37.4
2982,83.00,25.00,52.00,55.9
2983,39.00,57.00,69.00,57.6
2984,92.00,43.00,58.00,65.19999999999999
2985,81.00,22.00,100.00,78.7
2986,30.00,74.00,85.00,66.3
2987,37.00,61.00,64.00,55.3
2988,26.00,41.00,96.00,64.0
2989,86.00,98.00,35.00,62.900000000000006
2990,37.00,61.00,65.00,55.8
2991,75.00,20.00,58.00,55.5
2992,58.00,45.00,32.00,42.4
2993,37.00,77.00,65.00,59.0
2994,87.00,71.00,73.00,76.8
2995,37.00,48.00,74.00,57.7
2996,70.00,84.00,51.00,63.3
2997,98.00,96.00,30.00,63.6
2998,68.00,59.00,74.00,69.2
2999,49.00,81.00,28.00,44.9
3000,44.00,27.00,27.00,32.1
3001,38.00,46.00,21.00,31.1
3002,68.00,75.00,33.00,51.9
3003,29.00,91.00,68.00,60.9
3004,36.00,70.00,60.00,54.8
3005,71.00,28.00,74.00,63.900000000000006
3006,32.00,28.00,56.00,43.2
3007,70.00,20.00,91.00,70.5
3008,56.00,84.00,43.00,55.1
3009,34.00,66.00,92.00,69.4
3010,46.00,77.00,65.00,61.7
3011,100.00,52.00,71.00,75.9
3012,80.00,24.00,71.00,64.3
3013,36.00,82.00,38.00,46.2
3014,37.00,97.00,68.00,64.5
3015,63.00,23.00,69.00,58.0
3016,62.00,43.00,43.00,48.699999999999996
3017,62.00,67.00,90.00,77.0
3018,100.00,67.00,100.00,93.4
3019,98.00,46.00,79.00,78.1
3020,74.00,93.00,74.00,77.8
3021,20.00,24.00,57.00,39.3
3022,42.00,36.00,97.00,68.3
3023,57.00,44.00,41.00,46.4
3024,26.00,84.00,62.00,55.6
3025,82.00,25.00,99.00,79.1
3026,92.00,43.00,92.00,82.19999999999999
3027,72.00,95.00,42.00,61.599999999999994
3028,95.00,33.00,25.00,47.6
3029,100.00,56.00,82.00,82.2
3030,55.00,79.00,88.00,76.3
3031,23.00,52.00,46.00,40.3
3032,76.00,77.00,98.00,87.2
3033,80.00,40.00,34.00,49.0
3034,94.00,90.00,54.00,73.2
3035,61.00,84.00,45.00,57.6
3036,54.00,77.00,24.00,43.6
3037,38.00,66.00,34.00,41.6
3038,52.00,32.00,24.00,34.0
3039,46.00,49.00,74.00,60.6
3040,86.00,86.00,64.00,75.0
3041,84.00,64.00,94.00,85.0
3042,79.00,88.00,63.00,72.8
3043,99.00,94.00,83.00,90.0
3044,51.00,49.00,89.00,69.6
3045,58.00,48.00,63.00,58.5
3046,66.00,43.00,48.00,52.4
3047,24.00,99.00,47.00,50.5
3048,20.00,62.00,51.00,43.9
3049,46.00,81.00,79.00,69.5
3050,41.00,43.00,70.00,55.9
3051,70.00,38.00,61.00,59.1
3052,73.00,67.00,96.00,83.3
3053,74.00,45.00,34.00,48.2
3054,97.00,85.00,46.00,69.1
3055,96.00,25.00,63.00,65.3
3056,49.00,40.00,65.00,55.2
3057,58.00,98.00,33.00,53.5
3058,53.00,24.00,63.00,52.2
3059,77.00,95.00,56.00,70.1
3060,56.00,57.00,41.00,48.7
3061,36.00,49.00,55.00,48.1
3062,58.00,64.00,78.00,69.2
3063,31.00,94.00,53.00,54.6
3064,45.00,28.00,32.00,35.1
3065,61.00,43.00,69.00,61.4
3066,56.00,40.00,32.00,40.8
3067,90.00,69.00,68.00,74.8
3068,77.00,23.00,95.00,75.2
3069,33.00,54.00,95.00,68.2
3070,62.00,53.00,78.00,68.2
3071,28.00,54.00,39.00,38.7
3072,76.00,74.00,47.00,61.1
3073,93.00,33.00,30.00,49.5
3074,66.00,26.00,81.00,65.5
3075,94.00,25.00,64.00,65.2
3076,76.00,49.00,32.00,48.6
3077,31.00,45.00,32.00,34.3
3078,99.00,23.00,20.00,44.3
3079,37.00,40.00,99.00,68.6
3080,41.00,29.00,73.00,54.6
3081,33.00,72.00,72.00,60.3
3082,57.00,24.00,39.00,41.4
3083,42.00,49.00,31.00,37.9
3084,84.00,56.00,40.00,56.4
3085,67.00,55.00,25.00,43.599999999999994
3086,48.00,36.00,28.00,35.599999999999994
3087,50.00,33.00,38.00,40.6
3088,87.00,39.00,25.00,46.4
3089,94.00,42.00,46.00,59.6
3090,29.00,92.00,38.00,46.1
3091,90.00,22.00,73.00,67.9
3092,20.00,79.00,35.00,39.3
3093,57.00,26.00,31.00,37.8
3094,42.00,62.00,43.00,46.5
3095,75.00,31.00,87.00,72.2
3096,54.00,84.00,61.00,63.5
3097,97.00,20.00,84.00,75.1
3098,95.00,80.00,80.00,84.5
3099,37.00,36.00,53.00,44.8
3100,66.00,87.00,52.00,63.2
3101,76.00,92.00,28.00,55.2
3102,57.00,76.00,55.00,59.8
3103,58.00,71.00,29.00,46.1
3104,61.00,43.00,39.00,46.4
3105,67.00,44.00,95.00,76.4
3106,97.00,67.00,81.00,83.0
3107,79.00,83.00,84.00,82.3
3108,73.00,59.00,48.00,57.7
3109,60.00,54.00,95.00,76.3
3110,37.00,33.00,32.00,33.7
3111,90.00,55.00,69.00,72.5
3112,39.00,56.00,76.00,60.9
3113,30.00,25.00,49.00,38.5
3114,63.00,84.00,77.00,74.2
3115,22.00,98.00,57.00,54.7
3116,24.00,81.00,95.00,70.9
3117,75.00,23.00,68.00,61.1
3118,77.00,46.00,99.00,81.8
3119,94.00,89.00,60.00,76.0
3120,35.00,32.00,80.00,56.9
3121,66.00,23.00,50.00,49.400000000000006
3122,25.00,40.00,32.00,31.5
3123,75.00,55.00,51.00,59.0
3124,35.00,58.00,85.00,64.6
3125,27.00,44.00,78.00,55.9
3126,59.00,99.00,67.00,71.0
3127,55.00,69.00,77.00,68.8
3128,31.00,39.00,92.00,63.1
3129,91.00,87.00,93.00,91.2
3130,51.00,59.00,43.00,48.6
3131,96.00,22.00,51.00,58.699999999999996
3132,94.00,30.00,56.00,62.2
3133,73.00,60.00,60.00,63.9
3134,32.00,80.00,29.00,40.1
3135,93.00,54.00,56.00,66.7
3136,61.00,55.00,65.00,61.8
3137,69.00,39.00,43.00,50.0
3138,81.00,36.00,81.00,72.0
3139,37.00,60.00,100.00,73.1
3140,44.00,67.00,53.00,53.1
3141,28.00,30.00,95.00,61.9
3142,35.00,44.00,77.00,57.8
3143,63.00,39.00,79.00,66.2
3144,48.00,85.00,75.00,68.9
3145,88.00,33.00,61.00,63.5
3146,60.00,70.00,91.00,77.5
3147,65.00,83.00,56.00,64.1
3148,30.00,48.00,36.00,36.6
3149,22.00,45.00,83.00,57.1
3150,68.00,60.00,73.00,68.9
3151,49.00,44.00,79.00,63.0
3152,37.00,96.00,44.00,52.300000000000004
3153,45.00,95.00,48.00,56.5
3154,60.00,38.00,33.00,42.1
3155,38.00,30.00,80.00,57.4
3156,37.00,56.00,61.00,52.8
3157,28.00,42.00,33.00,33.3
3158,63.00,83.00,46.00,58.5
3159,79.00,74.00,82.00,79.5
3160,29.00,22.00,95.00,60.6
3161,36.00,90.00,85.00,71.3
3162,90.00,74.00,83.00,83.3
3163,48.00,29.00,44.00,42.2
3164,77.00,89.00,52.00,66.9
3165,97.00,62.00,25.00,54.0
3166,61.00,59.00,66.00,63.1
3167,26.00,41.00,56.00,44.0
3168,81.00,97.00,57.00,72.2
3169,63.00,26.00,30.00,39.099999999999994
3170,27.00,69.00,29.00,36.4
3171,43.00,93.00,73.00,68.0
3172,29.00,98.00,97.00,76.8
3173,56.00,76.00,37.00,50.5
3174,22.00,93.00,56.00,53.2
3175,72.00,25.00,34.00,43.599999999999994
3176,91.00,61.00,29.00,54.0
3177,74.00,43.00,78.00,69.8
3178,48.00,71.00,29.00,43.1
3179,82.00,92.00,26.00,56.0
3180,99.00,72.00,72.00,80.1
3181,52.00,48.00,60.00,55.2
3182,65.00,63.00,56.00,60.1
3183,38.00,60.00,62.00,54.4
3184,24.00,51.00,38.00,36.4
3185,99.00,88.00,95.00,94.8
3186,71.00,99.00,83.00,82.6
3187,31.00,88.00,22.00,37.9
3188,43.00,41.00,78.00,60.1
3189,27.00,88.00,81.00,66.2
3190,70.00,29.00,26.00,39.8
3191,60.00,24.00,71.00,58.3
3192,54.00,32.00,28.00,36.6
3193,47.00,67.00,36.00,45.5
3194,82.00,35.00,39.00,51.099999999999994
3195,43.00,39.00,56.00,48.7
3196,33.00,68.00,49.00,48.0
3197,37.00,63.00,62.00,54.7
3198,38.00,84.00,78.00,67.2
3199,23.00,58.00,59.00,48.0
3200,44.00,91.00,20.00,41.4
3201,98.00,78.00,28.00,59.0
3202,45.00,83.00,96.00,78.1
3203,31.00,85.00,82.00,67.3
3204,72.00,94.00,42.00,61.4
3205,41.00,37.00,54.00,46.7
3206,91.00,93.00,56.00,73.9
3207,23.00,24.00,70.00,46.7
3208,90.00,31.00,94.00,80.2
3209,35.00,51.00,41.00,41.2
3210,39.00,76.00,92.00,72.9
3211,90.00,91.00,35.00,62.7
3212,61.00,43.00,36.00,44.9
3213,71.00,82.00,20.00,47.7
3214,97.00,55.00,55.00,67.6
3215,52.00,86.00,42.00,53.8
3216,100.00,51.00,50.00,65.2
3217,67.00,83.00,20.00,46.7
3218,89.00,47.00,60.00,66.1
3219,63.00,33.00,63.00,57.0
3220,63.00,71.00,75.00,70.6
3221,29.00,56.00,24.00,31.9
3222,88.00,35.00,82.00,74.4
3223,77.00,86.00,72.00,76.3
3224,21.00,97.00,66.00,58.7
3225,99.00,66.00,99.00,92.4
3226,54.00,95.00,98.00,84.2
3227,44.00,26.00,77.00,56.9
3228,37.00,90.00,35.00,46.6
3229,39.00,86.00,72.00,64.9
3230,85.00,31.00,50.00,56.7
3231,80.00,31.00,68.00,64.2
3232,92.00,21.00,31.00,47.3
3233,76.00,62.00,66.00,68.2
3234,79.00,71.00,57.00,66.4
3235,86.00,40.00,38.00,52.8
3236,97.00,26.00,52.00,60.3
3237,89.00,69.00,61.00,71.0
3238,26.00,98.00,78.00,66.4
3239,48.00,33.00,44.00,43.0
3240,59.00,21.00,91.00,67.4
3241,26.00,71.00,82.00,63.0
3242,69.00,97.00,84.00,82.1
3243,38.00,46.00,96.00,68.6
3244,50.00,83.00,25.00,44.1
3245,60.00,84.00,52.00,60.8
3246,100.00,73.00,71.00,80.1
3247,89.00,37.00,81.00,74.6
3248,33.00,56.00,60.00,51.1
3249,84.00,26.00,94.00,77.4
3250,60.00,41.00,23.00,37.7
3251,69.00,45.00,39.00,49.2
3252,47.00,66.00,42.00,48.3
3253,31.00,66.00,45.00,45.0
3254,54.00,53.00,100.00,76.8
3255,24.00,72.00,60.00,51.6
3256,65.00,36.00,54.00,53.7
3257,36.00,45.00,31.00,35.3
3258,37.00,21.00,50.00,40.3
3259,49.00,56.00,40.00,45.9
3260,24.00,99.00,99.00,76.5
3261,64.00,73.00,37.00,52.3
3262,36.00,99.00,24.00,42.6
3263,98.00,26.00,92.00,80.6
3264,36.00,77.00,59.00,55.7
3265,39.00,27.00,39.00,36.6
3266,90.00,56.00,58.00,67.2
3267,26.00,60.00,21.00,30.3
3268,66.00,22.00,57.00,52.7
3269,66.00,68.00,59.00,62.900000000000006
3270,43.00,41.00,80.00,61.1
3271,21.00,60.00,21.00,28.8
3272,95.00,70.00,65.00,75.0
3273,45.00,91.00,21.00,42.2
3274,20.00,21.00,22.00,21.2
3275,35.00,44.00,28.00,33.3
3276,89.00,73.00,64.00,73.3
3277,48.00,82.00,77.00,69.3
3278,26.00,96.00,52.00,53.0
3279,83.00,62.00,67.00,70.8
3280,33.00,77.00,32.00,41.3
3281,84.00,82.00,87.00,85.1
3282,57.00,68.00,53.00,57.2
3283,79.00,47.00,22.00,44.1
3284,66.00,75.00,31.00,50.3
3285,77.00,20.00,55.00,54.599999999999994
3286,60.00,57.00,62.00,60.4
3287,77.00,46.00,39.00,51.8
3288,91.00,84.00,48.00,68.1
3289,55.00,65.00,74.00,66.5
3290,64.00,43.00,25.00,40.3
3291,32.00,33.00,20.00,26.2
3292,37.00,22.00,59.00,45.0
3293,20.00,22.00,25.00,22.9
3294,87.00,21.00,53.00,56.8
3295,42.00,97.00,88.00,76.0
3296,74.00,92.00,95.00,88.1
3297,75.00,55.00,84.00,75.5
3298,57.00,44.00,21.00,36.4
3299,92.00,81.00,27.00,57.3
3300,62.00,21.00,91.00,68.3
3301,96.00,41.00,75.00,74.5
3302,51.00,68.00,75.00,66.4
3303,66.00,72.00,84.00,76.2
3304,56.00,93.00,80.00,75.4
3305,21.00,68.00,38.00,38.900000000000006
3306,79.00,77.00,35.00,56.6
3307,73.00,43.00,59.00,60.0
3308,20.00,74.00,95.00,68.3
3309,27.00,72.00,95.00,70.0
3310,47.00,39.00,27.00,35.4
3311,38.00,36.00,26.00,31.6
3312,83.00,71.00,41.00,59.6
3313,34.00,91.00,73.00,64.9
3314,99.00,60.00,87.00,85.2
3315,21.00,80.00,36.00,40.3
3316,36.00,63.00,73.00,59.9
3317,70.00,75.00,74.00,73.0
3318,82.00,95.00,57.00,72.1
3319,88.00,88.00,71.00,79.5
3320,27.00,23.00,47.00,36.2
3321,28.00,52.00,63.00,50.3
3322,32.00,71.00,56.00,51.8
3323,91.00,55.00,66.00,71.3
3324,30.00,66.00,44.00,44.2
3325,37.00,27.00,50.00,41.5
3326,84.00,56.00,26.00,49.4
3327,100.00,80.00,31.00,61.5
3328,52.00,69.00,27.00,42.9
3329,31.00,92.00,40.00,47.7
3330,34.00,49.00,36.00,38.0
3331,65.00,89.00,25.00,49.8
3332,31.00,34.00,64.00,48.1
3333,87.00,86.00,70.00,78.3
3334,48.00,27.00,54.00,46.8
3335,81.00,75.00,81.00,79.8
3336,68.00,36.00,91.00,73.1
3337,52.00,59.00,29.00,41.9
3338,59.00,39.00,37.00,44.0
3339,33.00,20.00,94.00,60.9
3340,40.00,48.00,89.00,66.1
3341,93.00,43.00,39.00,56.0
3342,80.00,26.00,100.00,79.2
3343,89.00,39.00,77.00,73.0
3344,32.00,68.00,22.00,34.2
3345,85.00,84.00,46.00,65.3
3346,87.00,70.00,30.00,55.099999999999994
3347,44.00,77.00,60.00,58.6
3348,87.00,70.00,48.00,64.1
3349,25.00,76.00,22.00,33.7
3350,48.00,73.00,50.00,54.0
3351,32.00,35.00,39.00,36.1
3352,50.00,71.00,46.00,52.2
3353,92.00,32.00,45.00,56.5
3354,40.00,50.00,50.00,47.0
3355,95.00,27.00,27.00,47.4
3356,41.00,28.00,24.00,29.9
3357,30.00,68.00,29.00,37.1
3358,57.00,36.00,80.00,64.3
3359,83.00,63.00,25.00,50.0
3360,33.00,29.00,25.00,28.200000000000003
3361,95.00,53.00,66.00,72.1
3362,31.00,24.00,42.00,35.1
3363,86.00,50.00,74.00,72.8
3364,88.00,88.00,69.00,78.5
3365,28.00,58.00,84.00,62.0
3366,92.00,96.00,65.00,79.3
3367,67.00,31.00,65.00,58.8
3368,44.00,28.00,59.00,48.3
3369,57.00,65.00,88.00,74.1
3370,24.00,67.00,95.00,68.1
3371,61.00,100.00,98.00,87.3
3372,53.00,25.00,72.00,56.9
3373,50.00,42.00,58.00,52.4
3374,77.00,87.00,77.00,79.0
3375,95.00,63.00,69.00,75.6
3376,50.00,59.00,37.00,45.3
3377,99.00,70.00,44.00,65.7
3378,26.00,59.00,79.00,59.1
3379,22.00,23.00,81.00,51.7
3380,21.00,97.00,79.00,65.2
3381,84.00,33.00,76.00,69.8
3382,93.00,20.00,50.00,56.9
3383,70.00,20.00,73.00,61.5
3384,40.00,97.00,43.00,52.900000000000006
3385,82.00,61.00,70.00,71.8
3386,57.00,98.00,57.00,65.2
3387,25.00,75.00,37.00,41.0
3388,37.00,69.00,67.00,58.4
3389,70.00,84.00,45.00,60.3
3390,50.00,29.00,80.00,60.8
3391,60.00,26.00,36.00,41.2
3392,67.00,22.00,47.00,48.0
3393,84.00,31.00,100.00,81.4
3394,100.00,80.00,78.00,85.0
3395,74.00,47.00,55.00,59.1
3396,35.00,42.00,25.00,31.4
3397,40.00,33.00,82.00,59.6
3398,51.00,56.00,84.00,68.5
3399,35.00,84.00,52.00,53.3
3400,72.00,65.00,59.00,64.1
3401,61.00,94.00,30.00,52.1
3402,89.00,72.00,87.00,84.6
3403,47.00,64.00,76.00,64.9
3404,31.00,43.00,76.00,55.9
3405,21.00,36.00,89.00,58.0
3406,60.00,21.00,90.00,67.2
3407,66.00,91.00,61.00,68.5
3408,27.00,96.00,50.00,52.300000000000004
3409,71.00,78.00,28.00,50.900000000000006
3410,47.00,89.00,95.00,79.4
3411,44.00,54.00,50.00,49.0
3412,61.00,23.00,75.00,60.400000000000006
3413,90.00,66.00,49.00,64.7
3414,65.00,48.00,40.00,49.1
3415,67.00,77.00,41.00,56.0
3416,28.00,90.00,88.00,70.4
3417,28.00,73.00,66.00,56.0
3418,34.00,48.00,84.00,61.8
3419,38.00,57.00,84.00,64.8
3420,20.00,71.00,33.00,36.7
3421,38.00,34.00,74.00,55.2
3422,70.00,82.00,30.00,52.400000000000006
3423,64.00,46.00,22.00,39.4
3424,62.00,97.00,29.00,52.5
3425,71.00,61.00,46.00,56.5
3426,31.00,59.00,37.00,39.6
3427,90.00,65.00,61.00,70.5
3428,64.00,62.00,22.00,42.6
3429,64.00,39.00,80.00,67.0
3430,92.00,44.00,22.00,47.4
3431,98.00,81.00,22.00,56.599999999999994
3432,79.00,23.00,21.00,38.8
3433,68.00,86.00,58.00,66.6
3434,47.00,70.00,36.00,46.1
3435,90.00,43.00,92.00,81.6
3436,28.00,25.00,68.00,47.4
3437,42.00,36.00,50.00,44.8
3438,40.00,31.00,36.00,36.2
3439,41.00,86.00,28.00,43.5
3440,60.00,56.00,95.00,76.7
3441,77.00,73.00,43.00,59.2
3442,32.00,67.00,96.00,71.0
3443,36.00,99.00,69.00,65.1
3444,74.00,98.00,27.00,55.3
3445,50.00,27.00,87.00,63.9
3446,35.00,22.00,90.00,59.9
3447,73.00,27.00,33.00,43.8
3448,47.00,61.00,87.00,69.8
3449,49.00,24.00,20.00,29.5
3450,62.00,22.00,30.00,38.0
3451,20.00,78.00,74.00,58.6
3452,63.00,47.00,24.00,40.3
3453,72.00,45.00,99.00,80.1
3454,49.00,35.00,67.00,55.2
3455,57.00,25.00,71.00,57.599999999999994
3456,58.00,61.00,37.00,48.1
3457,44.00,66.00,42.00,47.4
3458,35.00,90.00,98.00,77.5
3459,22.00,88.00,78.00,63.2
3460,24.00,96.00,26.00,39.400000000000006
3461,95.00,45.00,97.00,86.0
3462,31.00,96.00,91.00,74.0
3463,91.00,31.00,86.00,76.5
3464,75.00,69.00,37.00,54.8
3465,78.00,44.00,97.00,80.7
3466,45.00,59.00,92.00,71.3
3467,57.00,76.00,94.00,79.3
3468,49.00,75.00,92.00,75.7
3469,56.00,34.00,26.00,36.6
3470,93.00,67.00,23.00,52.8
3471,27.00,28.00,38.00,32.7
3472,32.00,44.00,41.00,38.9
3473,42.00,37.00,52.00,46.0
3474,26.00,26.00,79.00,52.5
3475,88.00,64.00,50.00,64.2
3476,44.00,81.00,53.00,55.9
3477,97.00,58.00,46.00,63.7
3478,73.00,93.00,24.00,52.5
3479,35.00,66.00,24.00,35.7
3480,29.00,55.00,24.00,31.7
3481,21.00,89.00,31.00,39.6
3482,33.00,68.00,61.00,54.0
3483,68.00,66.00,91.00,79.1
3484,57.00,61.00,89.00,73.8
3485,73.00,25.00,57.00,55.4
3486,92.00,62.00,31.00,55.5
3487,55.00,25.00,51.00,47.0
3488,30.00,72.00,69.00,57.9
3489,50.00,70.00,62.00,60.0
3490,79.00,80.00,22.00,50.7
3491,98.00,52.00,51.00,65.3
3492,46.00,60.00,79.00,65.3
3493,55.00,23.00,48.00,45.1
3494,32.00,46.00,52.00,44.8
3495,61.00,82.00,51.00,60.2
3496,47.00,21.00,48.00,42.3
3497,46.00,62.00,77.00,64.7
3498,24.00,54.00,86.00,61.0
3499,61.00,96.00,60.00,67.5
3500,93.00,38.00,55.00,63.0
3501,73.00,47.00,61.00,61.8
3502,27.00,54.00,68.00,52.9
3503,77.00,63.00,41.00,56.2
3504,80.00,73.00,66.00,71.6
3505,33.00,67.00,37.00,41.8
3506,94.00,99.00,96.00,96.0
3507,29.00,87.00,38.00,45.1
3508,22.00,55.00,88.00,61.6
3509,30.00,72.00,31.00,38.9
3510,72.00,56.00,69.00,67.3
3511,70.00,90.00,45.00,61.5
3512,54.00,57.00,24.00,39.6
3513,58.00,82.00,54.00,60.8
3514,61.00,93.00,37.00,55.400000000000006
3515,71.00,73.00,81.00,76.4
3516,86.00,32.00,50.00,57.2
3517,67.00,43.00,39.00,48.199999999999996
3518,98.00,65.00,48.00,66.4
3519,68.00,90.00,69.00,72.9
3520,78.00,54.00,47.00,57.7
3521,92.00,61.00,25.00,52.3
3522,98.00,88.00,99.00,96.5
3523,36.00,69.00,53.00,51.1
3524,72.00,83.00,74.00,75.2
3525,77.00,65.00,57.00,64.6
3526,40.00,23.00,100.00,66.6
3527,42.00,83.00,51.00,54.7
3528,81.00,87.00,82.00,82.7
3529,39.00,70.00,54.00,52.7
3530,99.00,88.00,51.00,72.8
3531,20.00,33.00,49.00,37.1
3532,95.00,87.00,53.00,72.4
3533,45.00,42.00,47.00,45.4
3534,83.00,68.00,66.00,71.5
3535,81.00,73.00,90.00,83.9
3536,49.00,29.00,84.00,62.5
3537,52.00,98.00,36.00,53.2
3538,75.00,71.00,36.00,54.7
3539,87.00,50.00,71.00,71.6
3540,68.00,79.00,100.00,86.2
3541,25.00,64.00,85.00,62.8
3542,50.00,94.00,77.00,72.3
3543,45.00,52.00,21.00,34.4
3544,45.00,84.00,92.00,76.3
3545,43.00,44.00,53.00,48.2
3546,39.00,39.00,30.00,34.5
3547,48.00,95.00,78.00,72.4
3548,73.00,52.00,27.00,45.8
3549,60.00,24.00,30.00,37.8
3550,92.00,33.00,34.00,51.199999999999996
3551,69.00,40.00,33.00,45.2
3552,74.00,96.00,26.00,54.400000000000006
3553,34.00,20.00,65.00,46.7
3554,89.00,49.00,83.00,78.0
3555,80.00,30.00,30.00,45.0
3556,75.00,59.00,95.00,81.8
3557,50.00,99.00,82.00,75.8
3558,29.00,69.00,67.00,56.0
3559,80.00,92.00,90.00,87.4
3560,97.00,38.00,75.00,74.19999999999999
3561,96.00,92.00,33.00,63.7
3562,91.00,94.00,47.00,69.6
3563,98.00,53.00,23.00,51.5
3564,55.00,25.00,25.00,34.0
3565,74.00,59.00,56.00,62.0
3566,40.00,77.00,39.00,46.9
3567,91.00,90.00,24.00,57.3
3568,53.00,82.00,51.00,57.8
3569,65.00,41.00,81.00,68.2
3570,66.00,98.00,58.00,68.4
3571,38.00,20.00,49.00,39.9
3572,98.00,99.00,99.00,98.7
3573,30.00,50.00,94.00,66.0
3574,92.00,73.00,85.00,84.7
3575,67.00,84.00,66.00,69.9
3576,44.00,49.00,92.00,69.0
3577,24.00,88.00,55.00,52.3
3578,81.00,70.00,68.00,72.3
3579,46.00,94.00,92.00,78.6
3580,87.00,30.00,62.00,63.099999999999994
3581,88.00,70.00,26.00,53.4
3582,34.00,63.00,51.00,48.3
3583,43.00,66.00,92.00,72.1
3584,58.00,28.00,53.00,49.5
3585,61.00,45.00,55.00,54.8
3586,33.00,65.00,71.00,58.4
3587,49.00,86.00,45.00,54.4
3588,63.00,54.00,89.00,74.2
3589,39.00,45.00,85.00,63.2
3590,70.00,27.00,30.00,41.4
3591,78.00,98.00,92.00,89.0
3592,23.00,88.00,80.00,64.5
3593,38.00,79.00,87.00,70.7
3594,67.00,80.00,61.00,66.6
3595,83.00,51.00,81.00,75.6
3596,56.00,50.00,79.00,66.3
3597,57.00,61.00,84.00,71.3
3598,39.00,58.00,91.00,68.8
